iter	Passed	Remaining
772	1423	418
773	1425	416
774	1427	414
775	1428	412
776	1429	410
777	1430	408
778	1432	406
779	1433	404
780	1434	402
781	1436	400
782	1438	398
783	1440	396
784	1442	394
785	1443	393
786	1444	391
787	1445	389
788	1447	386
789	1448	384
790	1449	382
791	1450	381
792	1452	379
793	1455	377
794	1456	375
795	1458	373
796	1459	371
797	1460	369
798	1461	367
799	1463	365
800	1464	363
801	1465	361
802	1466	359
803	1470	358
804	1471	356
805	1473	354
806	1474	352
807	1476	350
808	1477	348
809	1478	346
810	1479	344
811	1480	342
812	1482	340
813	1484	339
814	1486	337
815	1488	335
816	1490	333
817	1491	331
818	1492	329
819	1493	327
820	1494	325
821	1496	323
822	1497	322
823	1499	320
824	1501	318
825	1503	316
826	1504	314
827	1506	312
828	1507	310
829	1508	309
830	1509	307
831	1511	305
832	1512	303
833	1513	301
834	1515	299
835	1517	297
836	1519	295
837	1521	294
838	1522	292
839	1523	290
840	1525	288
841	1526	286
842	1527	284
843	1528	282
844	1529	280
845	1532	278
846	1533	277
847	1535	275
848	1537	273
849	1538	271
850	1539	269
851	1540	267
852	1542	265
853	1543	263
854	1544	262
855	1547	260
856	1549	258
857	1551	256
858	1552	254
859	1553	252
860	1554	251
861	1556	249
862	1557	247
863	1558	245
864	1559	243
865	1561	241
866	1564	239
867	1565	238
868	1567	236
869	1568	234
870	1569	232
871	1570	230
872	1572	228
873	1573	226
874	1574	224
875	1575	223
876	1577	221
877	1580	219
878	1582	217
879	1583	215
880	1585	214
881	1586	212
882	1587	210
883	1589	208
884	1590	206
885	1591	204
886	1594	203
887	1596	201
888	1597	199
889	1599	197
890	1600	195
891	1601	193
892	1602	192
893	1603	190
894	1605	188
895	1606	186
896	1607	184
897	1609	182
898	1611	181
899	1613	179
900	1614	177
901	1616	175
902	1617	173
903	1618	171
904	1619	170
905	1621	168
906	1622	166
907	1624	164
908	1626	162
909	1628	161
910	1629	159
911	1631	157
912	1632	155
913	1633	153
914	1634	151
915	1636	150
916	1637	148
917	1639	146
918	1641	144
919	1643	142
920	1644	141
921	1646	139
922	1647	137
923	1648	135
924	1649	133
925	1651	131
926	1652	130
927	1653	128
928	1656	126
929	1658	124
930	1660	123
931	1661	121
932	1663	119
933	1664	117
934	1665	115
935	1667	114
936	1668	112
937	1669	110
938	1671	108
939	1674	106
940	1675	105
941	1677	103
942	1678	101
943	1680	99
944	1681	97
945	1682	96
946	1683	94
947	1685	92
948	1687	90
949	1689	88
950	1691	87
951	1692	85
952	1694	83
953	1695	81
954	1696	79
955	1697	78
956	1699	76
957	1700	74
958	1702	72
959	1705	71
960	1707	69
961	1708	67
962	1709	65
963	1710	63
964	1712	62
965	1713	60
966	1714	58
967	1716	56
968	1718	54
969	1720	53
970	1721	51
971	1722	49
972	1723	47
973	1725	46
974	1726	44
975	1727	42
976	1728	40
977	1730	38
978	1731	37
979	1733	35
980	1735	33
981	1736	31
982	1738	30
983	1739	28
984	1740	26
985	1742	24
986	1743	22
987	1745	21
988	1746	19
989	1748	17
990	1750	15
991	1752	14
992	1753	12
993	1755	10
994	1756	8
995	1757	7
996	1758	5
997	1759	3
998	1761	1
999	1762	0
